0.135E+06 0.00164 0.00794 0.03849 0.20000 1.55969 1.23966 0.90303 0.83218 0.81912 0.81912
0.145E+06 0.00149 0.00722 0.03495 0.17794 1.30775 1.29967 0.93571 0.86044 0.84674 0.84674
0.155E+06 0.00180 0.00869 0.04203 0.21122 1.28103 1.32235 0.94596 0.86652 0.85213 0.85213
0.166E+06 0.00219 0.01057 0.05114 0.25531 1.38043 1.32037 0.93674 0.85334 0.83826 0.83826
0.178E+06 0.00246 0.01188 0.05749 0.28664 1.51052 1.31496 0.91484 0.82631 0.81024 0.81024
0.191E+06 0.00240 0.01158 0.05600 0.27974 1.58658 1.31075 0.89330 0.79852 0.78103 0.78103
0.205E+06 0.00205 0.00992 0.04800 0.24005 1.54193 1.31268 0.88443 0.78415 0.76517 0.76517
0.220E+06 0.00176 0.00851 0.04119 0.20578 1.43791 1.32402 0.88232 0.77721 0.75687 0.75687
0.235E+06 0.00151 0.00728 0.03522 0.17565 1.29920 1.33863 0.88274 0.77315 0.75153 0.75153
0.252E+06 0.00130 0.00627 0.03034 0.15105 1.15202 1.34909 0.88365 0.76971 0.74682 0.74682
0.270E+06 0.00112 0.00539 0.02608 0.12957 0.99939 1.36453 0.88647 0.76829 0.74418 0.74418
0.290E+06 0.00096 0.00466 0.02252 0.11163 0.85894 1.38711 0.88906 0.76665 0.74133 0.74133
0.311E+06 0.00083 0.00402 0.01946 0.09628 0.73154 1.41014 0.89226 0.76560 0.73906 0.73906
0.333E+06 0.00072 0.00349 0.01685 0.08320 0.61922 1.42676 0.89642 0.76538 0.73764 0.73764
0.357E+06 0.00063 0.00304 0.01470 0.07245 0.52482 1.44228 0.90148 0.76576 0.73680 0.73680
0.383E+06 0.00055 0.00266 0.01284 0.06316 0.44476 1.46712 0.90667 0.76615 0.73593 0.73593
0.410E+06 0.00048 0.00231 0.01115 0.05474 0.37550 1.50421 0.91107 0.76582 0.73438 0.73438
0.440E+06 0.00041 0.00200 0.00964 0.04728 0.31578 1.54928 0.91638 0.76620 0.73352 0.73352
0.471E+06 0.00036 0.00172 0.00833 0.04081 0.26526 1.58759 0.92259 0.76718 0.73324 0.73324
0.505E+06 0.00031 0.00149 0.00720 0.03520 0.22285 1.60663 0.92955 0.76858 0.73334 0.73334
0.542E+06 0.00027 0.00128 0.00621 0.03033 0.18717 1.61177 0.93724 0.77034 0.73378 0.73378
0.581E+06 0.00023 0.00111 0.00536 0.02612 0.15735 1.62733 0.94585 0.77259 0.73464 0.73464
0.622E+06 0.00020 0.00095 0.00461 0.02248 0.13236 1.66462 0.95526 0.77521 0.73582 0.73582
0.667E+06 0.00017 0.00082 0.00398 0.01935 0.11154 1.70534 0.96565 0.77827 0.73736 0.73736
0.715E+06 0.00015 0.00071 0.00343 0.01667 0.09420 1.73536 0.97710 0.78175 0.73923 0.73923
0.766E+06 0.00013 0.00061 0.00296 0.01436 0.07971 1.76875 0.98925 0.78553 0.74131 0.74131
0.821E+06 0.00011 0.00053 0.00255 0.01238 0.06762 1.83202 1.00253 0.78968 0.74364 0.74364
0.880E+06 0.00009 0.00046 0.00220 0.01068 0.05750 1.92483 1.01662 0.79416 0.74621 0.74621
0.944E+06 0.00008 0.00039 0.00190 0.00923 0.04902 1.92486 1.03185 0.79897 0.74899 0.74899
